LineRef;Station;Direction;Route;StopSeq
22010;de:08215:1157;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;1
22010;de:08215:1156;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;2
22010;de:08215:1155;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;3
22010;de:08215:1154;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;4
22010;de:08215:1153;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;5
22010;de:08215:1152;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;6
22010;de:08215:1151;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;7
22010;de:08215:1133;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;8
22010;de:08215:1132;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;9
22010;de:08215:1131;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;10
22010;de:08215:1123;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;11
22010;de:08215:1122;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;12
22010;de:08215:1120;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;13
22010;de:08215:1124;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;14
22010;de:08212:1115;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;15
